aid,aidtype,aidname,aiddesc,aidsrcid,aidsrcname,aidextid,aidmdate,cids,sids,geneids,aidcategories,protacxns,depcatg,pmids,rnai,dois,ecs,repacxns,annotation
1423119,100,"Antitumor activity against human HT-29 cells xenografted in Swiss nu/nu mouse assessed as tumor growth inhibition at 25 mg/kg, po bid measured on day 27","Title: Discovery and Characterization of AZD6738, a Potent Inhibitor of Ataxia Telangiectasia Mutated and Rad3 Related (ATR) Kinase with Application as an Anticancer Agent._|__|_Abstract: The kinase ataxia telangiectasia mutated and rad3 related (ATR) is a key regulator of the DNA-damage response and the apical kinase which orchestrates the cellular processes that repair stalled replication forks (replication stress) and associated DNA double-strand breaks. Inhibition of repair pathways mediated by ATR in a",43,ChEMBL,1797624,20200619,54761306,404716419,NULL,NULL,NULL,Curation Efforts|Research and Development,30346772,0,10.1021/acs.jmedchem.8b01187,NULL,NULL,NULL
1423120,100,"Antitumor activity against human HT-29 cells xenografted in Swiss nu/nu mouse assessed as tumor growth inhibition at 50 mg/kg, po qd measured on day 27","Title: Discovery and Characterization of AZD6738, a Potent Inhibitor of Ataxia Telangiectasia Mutated and Rad3 Related (ATR) Kinase with Application as an Anticancer Agent._|__|_Abstract: The kinase ataxia telangiectasia mutated and rad3 related (ATR) is a key regulator of the DNA-damage response and the apical kinase which orchestrates the cellular processes that repair stalled replication forks (replication stress) and associated DNA double-strand breaks. Inhibition of repair pathways mediated by ATR in a",43,ChEMBL,1797625,20200619,54761306,404716419,NULL,NULL,NULL,Curation Efforts|Research and Development,30346772,0,10.1021/acs.jmedchem.8b01187,NULL,NULL,NULL
1423121,100,"Antitumor activity against human HT-29 cells xenografted in Swiss nu/nu mouse assessed as tumor growth inhibition at 75 mg/kg, po qd measured on day 27","Title: Discovery and Characterization of AZD6738, a Potent Inhibitor of Ataxia Telangiectasia Mutated and Rad3 Related (ATR) Kinase with Application as an Anticancer Agent._|__|_Abstract: The kinase ataxia telangiectasia mutated and rad3 related (ATR) is a key regulator of the DNA-damage response and the apical kinase which orchestrates the cellular processes that repair stalled replication forks (replication stress) and associated DNA double-strand breaks. Inhibition of repair pathways mediated by ATR in a",43,ChEMBL,1797626,20200619,54761306,404716419,NULL,NULL,NULL,Curation Efforts|Research and Development,30346772,0,10.1021/acs.jmedchem.8b01187,NULL,NULL,NULL
1423122,100,"Toxicity in Swiss nu/nu mouse xenografted with human LoVo cells assessed as drug tolerability at 75 mg/kg, po qd administered via gavage","Title: Discovery and Characterization of AZD6738, a Potent Inhibitor of Ataxia Telangiectasia Mutated and Rad3 Related (ATR) Kinase with Application as an Anticancer Agent._|__|_Abstract: The kinase ataxia telangiectasia mutated and rad3 related (ATR) is a key regulator of the DNA-damage response and the apical kinase which orchestrates the cellular processes that repair stalled replication forks (replication stress) and associated DNA double-strand breaks. Inhibition of repair pathways mediated by ATR in a",43,ChEMBL,1797627,20200619,54761306,404716419,NULL,NULL,NULL,Curation Efforts|Research and Development,30346772,0,10.1021/acs.jmedchem.8b01187,NULL,NULL,NULL
1423123,100,Induction of DNA damage in human LoVo cells xenografted in Swiss nu/nu mouse assessed as increase in gammaH2AX levels administered as po qd for 4 consecutive days and measured at 8 to 24 hrs post last dose on day 4 by immunohistochemistry staining-based a,"Title: Discovery and Characterization of AZD6738, a Potent Inhibitor of Ataxia Telangiectasia Mutated and Rad3 Related (ATR) Kinase with Application as an Anticancer Agent._|__|_Abstract: The kinase ataxia telangiectasia mutated and rad3 related (ATR) is a key regulator of the DNA-damage response and the apical kinase which orchestrates the cellular processes that repair stalled replication forks (replication stress) and associated DNA double-strand breaks. Inhibition of repair pathways mediated by ATR in a",43,ChEMBL,1797628,20200619,54761306,404716419,NULL,NULL,NULL,Curation Efforts|Research and Development,30346772,0,10.1021/acs.jmedchem.8b01187,NULL,NULL,NULL
1423124,100,Tmax in human,"Title: Discovery and Characterization of AZD6738, a Potent Inhibitor of Ataxia Telangiectasia Mutated and Rad3 Related (ATR) Kinase with Application as an Anticancer Agent._|__|_Abstract: The kinase ataxia telangiectasia mutated and rad3 related (ATR) is a key regulator of the DNA-damage response and the apical kinase which orchestrates the cellular processes that repair stalled replication forks (replication stress) and associated DNA double-strand breaks. Inhibition of repair pathways mediated by ATR in a",43,ChEMBL,1797629,20200619,54761306,404716419,NULL,NULL,NULL,Curation Efforts|Research and Development,30346772,0,10.1021/acs.jmedchem.8b01187,NULL,NULL,NULL
1423125,100,Elimination half life in human,"Title: Discovery and Characterization of AZD6738, a Potent Inhibitor of Ataxia Telangiectasia Mutated and Rad3 Related (ATR) Kinase with Application as an Anticancer Agent._|__|_Abstract: The kinase ataxia telangiectasia mutated and rad3 related (ATR) is a key regulator of the DNA-damage response and the apical kinase which orchestrates the cellular processes that repair stalled replication forks (replication stress) and associated DNA double-strand breaks. Inhibition of repair pathways mediated by ATR in a",43,ChEMBL,1797630,20200619,54761306,404716419,NULL,NULL,NULL,Curation Efforts|Research and Development,30346772,0,10.1021/acs.jmedchem.8b01187,NULL,NULL,NULL
1423126,100,"Octanol-buffer partition co-efficient, log D of the compound at pH 7.4 by shake flask method","Title: Discovery and Characterization of AZD6738, a Potent Inhibitor of Ataxia Telangiectasia Mutated and Rad3 Related (ATR) Kinase with Application as an Anticancer Agent._|__|_Abstract: The kinase ataxia telangiectasia mutated and rad3 related (ATR) is a key regulator of the DNA-damage response and the apical kinase which orchestrates the cellular processes that repair stalled replication forks (replication stress) and associated DNA double-strand breaks. Inhibition of repair pathways mediated by ATR in a",43,ChEMBL,1797631,20200619,46244454,164142958,NULL,NULL,NULL,Curation Efforts|Research and Development,30346772,0,10.1021/acs.jmedchem.8b01187,NULL,NULL,NULL
1429939,100,Time-dependent inhibition of human liver cathepsin-L up to 20 uM using Z-FR-AMC as substrate preincubated with enzyme followed by substrate addition by fluorometric method,"Title: Synthesis and biological evaluation of a water-soluble phosphate prodrug salt and structural analogues of KGP94, a lead inhibitor of cathepsin L._|__|_Abstract: The magnitude of expression of cathepsin L, often upregulated in the tumor microenvironment, correlates with the invasive and metastatic nature of certain tumors. Inhibition of cathepsin L represents an emerging strategy for the treatment of metastatic cancer. A potent, small-molecule inhibitor (referred to as KGP94) of cathepsin L, and new K",43,ChEMBL,1647856,20200620,126610782,381856938,NULL,NULL,NULL,Curation Efforts|Research and Development,28117205,0,10.1016/j.bmcl.2016.12.039,NULL,NULL,NULL
1429954,100,Time-dependent inhibition of human liver cathepsin-L assessed as association constant up to 20 uM using 10 uM Z-FR-AMC as substrate preincubated with enzyme followed by substrate addition by fluorometric method,"Title: Synthesis and biological evaluation of a water-soluble phosphate prodrug salt and structural analogues of KGP94, a lead inhibitor of cathepsin L._|__|_Abstract: The magnitude of expression of cathepsin L, often upregulated in the tumor microenvironment, correlates with the invasive and metastatic nature of certain tumors. Inhibition of cathepsin L represents an emerging strategy for the treatment of metastatic cancer. A potent, small-molecule inhibitor (referred to as KGP94) of cathepsin L, and new K",43,ChEMBL,1647871,20200620,126610782,381856938,NULL,NULL,NULL,Curation Efforts|Research and Development,28117205,0,10.1016/j.bmcl.2016.12.039,NULL,NULL,NULL
1429955,100,Time-dependent inhibition of human liver cathepsin-L assessed as dissociation constant up to 20 uM using 10 uM Z-FR-AMC as substrate preincubated with enzyme followed by substrate addition by fluorometric method,"Title: Synthesis and biological evaluation of a water-soluble phosphate prodrug salt and structural analogues of KGP94, a lead inhibitor of cathepsin L._|__|_Abstract: The magnitude of expression of cathepsin L, often upregulated in the tumor microenvironment, correlates with the invasive and metastatic nature of certain tumors. Inhibition of cathepsin L represents an emerging strategy for the treatment of metastatic cancer. A potent, small-molecule inhibitor (referred to as KGP94) of cathepsin L, and new K",43,ChEMBL,1647872,20200620,126610782,381856938,NULL,NULL,NULL,Curation Efforts|Research and Development,28117205,0,10.1016/j.bmcl.2016.12.039,NULL,NULL,NULL
1429956,100,Time-dependent inhibition of human liver cathepsin-L assessed as association constant up to 20 uM using 5 uM Z-FR-AMC as substrate preincubated with enzyme followed by substrate addition by fluorometric method,"Title: Synthesis and biological evaluation of a water-soluble phosphate prodrug salt and structural analogues of KGP94, a lead inhibitor of cathepsin L._|__|_Abstract: The magnitude of expression of cathepsin L, often upregulated in the tumor microenvironment, correlates with the invasive and metastatic nature of certain tumors. Inhibition of cathepsin L represents an emerging strategy for the treatment of metastatic cancer. A potent, small-molecule inhibitor (referred to as KGP94) of cathepsin L, and new K",43,ChEMBL,1647873,20200620,126610782,381856938,NULL,NULL,NULL,Curation Efforts|Research and Development,28117205,0,10.1016/j.bmcl.2016.12.039,NULL,NULL,NULL
1432433,100,Time-dependent inhibition of recombinant human MAO-A preincubated up to 30 mins followed by addition of 0.2 mM of kynuramine as substrate,"Title: Selective inhibition of monoamine oxidase A by purpurin, an anthraquinone._|__|_Abstract: Monoamine oxidase (MAO) catalyzes the oxidation of monoamines that act as neurotransmitters. During a target-based screening of natural products using two isoforms of recombinant human MAO-A and MAO-B, purpurin (an anthraquinone derivative) was found to potently and selectively inhibit MAO-A, with an IC50 value of 2.50&#x3BC;M, and not to inhibit MAO-B. Alizarin (also an anthraquinone) inhibited MAO-A less poten",43,ChEMBL,1650369,20200620,6683,103246639,NULL,NULL,NULL,Curation Efforts|Research and Development,28188065,0,10.1016/j.bmcl.2017.01.085,NULL,NULL,NULL
1442536,100,Time dependent inhibition of human CYP3A4,"Title: Discovery of a 3-(4-Pyrimidinyl) Indazole (MLi-2), an Orally Available and Selective Leucine-Rich Repeat Kinase 2 (LRRK2) Inhibitor that Reduces Brain Kinase Activity._|__|_Abstract: Leucine-rich repeat kinase 2 (LRRK2) is a large, multidomain protein which contains a kinase domain and GTPase domain among other regions. Individuals possessing gain of function mutations in the kinase domain such as the most prevalent G2019S mutation have been associated with an increased risk for the development of Pa",43,ChEMBL,1660521,20200620,78319901,381885815,NULL,NULL,NULL,Curation Efforts|Research and Development,28245354,0,10.1021/acs.jmedchem.7b00045,NULL,NULL,NULL
1446201,100,Time dependent inhibition of human FGFR1 using 5-FAM-KKKKEEIYFFF-NH2 as substrate preincubated with enzyme followed by peptide substrate addition by caliper capillary electrophoresis method,"Title: Discovery of the Irreversible Covalent FGFR Inhibitor 8-(3-(4-Acryloylpiperazin-1-yl)propyl)-6-(2,6-dichloro-3,5-dimethoxyphenyl)-2-(methylamino)pyrido[2,3-d]pyrimidin-7(8H)-one (PRN1371) for the Treatment of Solid Tumors._|__|_Abstract: Aberrant signaling of the FGF/FGFR pathway occurs frequently in cancers and is an oncogenic driver in many solid tumors. Clinical validation of FGFR as a therapeutic target has been demonstrated in bladder, liver, lung, breast, and gastric cancers. Our goal was to de",43,ChEMBL,1664209,20200620,118295624,381838803,NULL,NULL,NULL,Curation Efforts|Research and Development,28665128,0,10.1021/acs.jmedchem.7b00360,NULL,NULL,NULL
1446202,100,Time dependent inhibition of human FGFR2 preincubated with enzyme followed by peptide substrate addition by caliper capillary electrophoresis method,"Title: Discovery of the Irreversible Covalent FGFR Inhibitor 8-(3-(4-Acryloylpiperazin-1-yl)propyl)-6-(2,6-dichloro-3,5-dimethoxyphenyl)-2-(methylamino)pyrido[2,3-d]pyrimidin-7(8H)-one (PRN1371) for the Treatment of Solid Tumors._|__|_Abstract: Aberrant signaling of the FGF/FGFR pathway occurs frequently in cancers and is an oncogenic driver in many solid tumors. Clinical validation of FGFR as a therapeutic target has been demonstrated in bladder, liver, lung, breast, and gastric cancers. Our goal was to de",43,ChEMBL,1664210,20200620,118295624,381838803,NULL,NULL,NULL,Curation Efforts|Research and Development,28665128,0,10.1021/acs.jmedchem.7b00360,NULL,NULL,NULL
1446203,100,Time dependent inhibition of human FGFR3 preincubated with enzyme followed by peptide substrate addition by caliper capillary electrophoresis method,"Title: Discovery of the Irreversible Covalent FGFR Inhibitor 8-(3-(4-Acryloylpiperazin-1-yl)propyl)-6-(2,6-dichloro-3,5-dimethoxyphenyl)-2-(methylamino)pyrido[2,3-d]pyrimidin-7(8H)-one (PRN1371) for the Treatment of Solid Tumors._|__|_Abstract: Aberrant signaling of the FGF/FGFR pathway occurs frequently in cancers and is an oncogenic driver in many solid tumors. Clinical validation of FGFR as a therapeutic target has been demonstrated in bladder, liver, lung, breast, and gastric cancers. Our goal was to de",43,ChEMBL,1664211,20200620,118295624,381838803,NULL,NULL,NULL,Curation Efforts|Research and Development,28665128,0,10.1021/acs.jmedchem.7b00360,NULL,NULL,NULL
